date,Open,High,Low,Close,Volume,tic,sma_20,ema_20,rsi,ema_12,ema_26,macd,macd_signal,returns,volatility,price_sma_ratio
2022-01-03,168.80734547124425,173.50875901287054,164.52564491759162,172.19736053947545,4936267.565665998,SOL-USD,170.67540824222442,169.08048070522142,100.0,170.87839320678503,170.77003985263357,0.10835335415146119,0.06552578164095874,0.004945799991485034,0.008766505696720725,1.008917232499547
2022-01-04,1.3222318073297015,1.3521157483813724,1.266723467552167,1.332288051245769,9341230.297958069,ADA-USD,1.2930280082577466,1.2762285276626433,89.1302021469598,1.29842910546506,1.2955123550646102,0.002916750400449919,0.001368737283479825,0.012185702328317172,0.024029361485039095,1.0303628712891706
2022-01-04,519.5458941178858,527.5104366707269,507.7547706464024,516.8666453351449,8669256.074690282,BNB-USD,525.5330789818353,526.4548156111448,27.76556755311445,524.6574640654362,525.1389340981949,-0.4814700327586934,-0.15832625608902676,-0.014575803927547537,0.013621558587579834,0.9835092518562663
2022-01-04,47629.5803315846,47773.418124857795,47100.22963264906,47400.019964315696,4297256.589643225,BTC-USD,47273.44429563571,47400.69924961281,46.916150522690614,47262.358185442405,47267.72836966437,-5.370184221967065,-7.209673096723238,0.010851200871719202,0.008428780481426517,1.002677521609985
2022-01-04,3724.0045777763585,3760.4504657197667,3693.895022570123,3732.3877761643394,6743259.122646424,ETH-USD,3698.2807704372326,3732.977678025269,46.61417920767185,3695.671870445519,3696.9163490372625,-1.2444785917437002,-1.8420232787402993,0.035363385861195695,0.02661977322425677,1.0092223949029901
2022-01-04,174.80553407386228,179.28235274684883,171.75735020419964,174.81968741341967,7243093.328067299,SOL-USD,171.71147803502325,169.62707182028794,100.0,172.12250576022987,171.90214434273346,0.22036141749640592,0.11797687779795303,0.015228612481217763,0.008175363487236971,1.0181013489253319
2022-01-05,1.3207802474409023,1.3308859721893482,1.3192785294433145,1.3238039457020447,5839098.5518683065,ADA-USD,1.2991831957466062,1.280759519856872,80.97445535500675,1.3053233588683621,1.3020732916248956,0.003250067243466548,0.001928390412938036,-0.006368071481081872,0.022537062186949595,1.018950945514108
2022-01-05,532.5285006068859,554.6095098425486,517.4442721123418,517.723246791806,9693126.9267923,BNB-USD,523.9711125438295,525.6232376283506,30.342686263675915,522.7734620149215,523.4192056251075,-0.6457436101859457,-0.30332189926397884,0.001657296837380029,0.01215018443501335,0.9880759347176781
2022-01-05,48814.439116077454,49334.59269661066,48748.69192837325,48789.45558246683,6467903.667112946,BTC-USD,47576.646553001934,47532.96175750367,76.7290981453846,47677.26509040349,47620.62318682769,56.641903575800825,11.784727388915758,0.02931297537843114,0.015131945071061696,1.025491687988429
2022-01-05,3611.3455424223216,3780.050835131418,3564.8683764768557,3685.460143290471,3855332.569211808,ETH-USD,3695.7166450078803,3728.452198526717,39.78701630103737,3692.897380673967,3694.259607672328,-1.362226998361166,-1.6992947326970065,-0.012573086101491437,0.023629895151999255,0.9972247597143944
2022-01-05,180.94673529590446,189.05983717211495,165.84319536870868,173.58123061715696,8337177.4696260495,SOL-USD,172.08542855144998,170.0036583723707,83.6597483584103,172.5188360904084,172.29153137532973,0.22730471507867378,0.1504994376744168,-0.007084195233308943,0.010190186742761273,1.0086922064133963
2022-01-06,1.329000536232913,1.363320351354398,1.3097382466578862,1.3430594518519114,9307850.012953227,ADA-USD,1.3064959050974905,1.2866928467135423,84.24616036559193,1.3144952147518392,1.3102824926244798,0.004212722127359347,0.0025475713139326236,0.014545587518743242,0.02027955663730042,1.027985963531736
2022-01-06,531.6446571769187,533.6018754489655,516.6356350564162,522.6243948016852,3443145.9671889185,BNB-USD,523.7466595868053,525.3376335496205,42.15138705937301,522.7372308397081,523.2600113563597,-0.5227805166515509,-0.3628073862390992,0.00946673351109939,0.012096760703111891,0.9978572373406533
2022-01-06,47858.45731948792,49344.36593284034,47081.09897393169,48569.1455267836,8275576.13304815,BTC-USD,47742.063048632204,47631.64592600652,70.45501443700758,47894.038958099256,47810.604646378066,83.43431172119017,31.205748382788386,-0.004515526009730708,0.014150651164976148,1.0173239785911408
2022-01-06,3664.3935557455243,3711.196920666077,3543.4383558901486,3665.0048356598772,8804369.359010097,ETH-USD,3690.5980101165464,3722.409592539399,37.39940159562055,3686.118024814202,3688.4001101659255,-2.2820853517237083,-1.8572633929848408,-0.005550272377204624,0.021155301818672128,0.993065304217226
2022-01-06,177.75616190599874,181.74691674115536,172.42196682898538,173.29245859026756,4520963.485372789,SOL-USD,172.28660022458624,170.31687744074182,80.58924151828526,172.70686705800262,172.4920091133727,0.21485794462992658,0.16794417132312597,-0.0016636132020880767,0.009639876316595365,1.0058382855333503
2022-01-07,1.3627976493170817,1.3654920879221157,1.3296985608614469,1.341056138192675,4661345.368279771,ADA-USD,1.3114330812539454,1.2918703030448881,82.7654164433057,1.3204221918880816,1.3157554259624336,0.004666765925648075,0.003083882935190036,-0.0014916046020703178,0.01901666147980893,1.0225883099657707
2022-01-07,494.17851378998694,522.3517733904732,490.53866480653323,515.5479436708046,6301350.465475065,BNB-USD,522.5754144559481,524.4052821325904,33.862869724496946,521.1329665613637,521.8884600967829,-0.7554935354191912,-0.4621857746833896,-0.013540223535806972,0.011961257976436568,0.9865522361160831
2022-01-07,47771.05912657692,48204.533458935555,46887.08314887088,47985.69536798994,1309496.6900369655,BTC-USD,47776.86766568331,47665.36492048113,57.91374954747845,47914.491765285056,47841.743623570495,72.74814171456092,41.71901988485258,-0.012012773798376064,0.01425174997881495,1.004370895634429
2022-01-07,3703.6665575191046,3720.17461890967,3613.8727122021055,3641.0596550238497,8942455.945613228,ETH-USD,3683.5211022461613,3714.6619794426797,34.94460711824584,3676.0634072426906,3679.9808556253215,-3.917448382630937,-2.378641253129967,-0.006533464950180923,0.01934238036559862,0.9884725929229999
2022-01-07,166.7720527672056,175.6538885664852,164.15502954034247,173.0678394924874,1464422.8879808215,SOL-USD,172.39820583428641,170.57887382662236,78.35238917732869,172.7874167938117,172.59441756127268,0.19299923253902307,0.17428493890865895,-0.0012961850712225331,0.009091323237581096,1.0038842263755612
2022-01-08,1.2903003644605284,1.363520519780789,1.2824033554217988,1.3246219196629958,9585781.426724885,ADA-USD,1.3130816860550767,1.2949895046275652,72.33548727451935,1.3212986103438562,1.3171840377944635,0.0041145725493927365,0.003331577031605436,-0.012254683500295127,0.019056556484682474,1.0087886638969048
2022-01-08,506.7129714584254,516.7276581560927,500.0421962024498,511.6876234357912,2091742.3410864726,BNB-USD,521.2144405784285,523.194076542419,30.58234316329205,519.1618690331328,520.2448525510433,-1.0829835179105203,-0.611375146485018,-0.007487800664138233,0.011181315627605753,0.9817218856559985
2022-01-08,46638.47479919066,49171.417810506166,45964.31935827084,47705.752819623405,5680612.190600297,BTC-USD,47767.97830992582,47669.21138706611,53.35670200138979,47870.931164641,47819.83213543017,51.09902921082539,43.973212516998316,-0.005833874995865407,0.013456558579666968,0.998697338834424
2022-01-08,3670.079029746548,3688.866378271593,3632.5238571505474,3650.144251763167,1063868.7924539845,ETH-USD,3679.3489959357867,3708.517433949393,36.52526867810231,3670.6544789888085,3675.173439442038,-4.518960453229738,-2.8930002056254214,0.002495041993278768,0.018057742914735136,0.9920625240484446
2022-01-08,172.2036147688705,175.92757390167117,172.04242312747235,173.77805760721168,3688308.112099485,SOL-USD,172.57068730590208,170.88355799620228,80.0989410949216,172.99414826271627,172.7851313012921,0.2090169614241688,0.18263169705496415,0.00410369781472375,0.008417296286685817,1.006996381136093
2022-01-09,1.3587323285820054,1.3785291024382125,1.3362865726469961,1.3705567118876034,9591055.708134143,ADA-USD,1.3194678000364686,1.3021863815094736,79.54154806212374,1.3310436160715418,1.3250950397820205,0.005948576289521279,0.003936116843184264,0.034677662767572226,0.02025977502546736,1.0387193320289612
2022-01-09,501.0343672540364,520.9704809431806,495.11038569537857,506.1304712513987,5414135.726417392,BNB-USD,519.5384439865362,521.5689712766076,26.83933702447945,516.5837947257022,518.152791390312,-1.5689966646098128,-0.8325904679566951,-0.01086043892771582,0.010730827317072375,0.9741925301383761
2022-01-09,47685.097574399195,49870.59804225062,44411.34380844974,46438.510512678986,6381099.809299766,BTC-USD,47620.259665787285,47552.00177998163,39.34282815151838,47587.547375571754,47615.08994687184,-27.54257130008773,27.4527116636184,-0.026563720977968663,0.015526426563604107,0.9751838994284753
2022-01-09,3655.4800202038796,3736.721648336199,3505.624703371191,3614.9339695931567,5782059.579129482,ETH-USD,3672.1917707866055,3699.6047230583226,33.38166734483981,3659.630978971701,3666.244627577146,-6.613648605444723,-3.752488444215574,-0.009646271418726093,0.01702522024786022,0.9844077311950449
2022-01-09,176.4536564764712,182.28438206690421,172.87907216496805,179.06299902929538,2247413.4828838157,SOL-USD,173.292055275168,171.6625523803064,87.56472435281835,174.19478295279376,173.71564911621712,0.47913383657663644,0.25112516223916975,0.030412018035264277,0.011833777466182862,1.0333018368612674
2022-01-10,1.4318434217137515,1.4370394354292313,1.3734766712181525,1.4055709831291088,4154376.555082689,ADA-USD,1.3280781183457324,1.312032534044677,82.93071890869676,1.3451665231643068,1.3361999367166792,0.0089665864476276,0.005063234052939354,0.025547480770264475,0.01980466629676886,1.058349628469071
2022-01-10,493.0547972227019,502.1084979652943,490.5064312926209,499.0756050583121,2231922.877226449,BNB-USD,517.4921600937139,519.4267459224842,23.22994212114486,513.2659995881917,515.5203253487965,-2.254325760604843,-1.1511417051303547,-0.013938829202761904,0.010551611545051314,0.9644119148934223
2022-01-10,44822.75352309152,47049.64527975373,44727.728040277565,46621.34936410793,3927972.976869379,BTC-USD,47520.36863561935,47463.36821656508,41.557487457567056,47404.45322790681,47477.96341821736,-73.5101903105533,4.831160732987625,0.003937224717382559,0.01477175470599889,0.9810813910471741
2022-01-10,3781.5116089431094,3844.6162000884756,3665.7628029804227,3694.3890150098464,2138178.2086321404,ETH-USD,3674.4114952089303,3699.1079889584676,44.21586434367811,3666.2176132924133,3670.1282791223193,-3.9106658299060655,-3.787929360794883,0.021979667148839255,0.01802700116963429,1.005436930465454
2022-01-10,180.8624276790199,184.49127558623695,176.94804023821288,183.58169377807565,5842872.419255533,SOL-USD,174.32101912545878,172.79770870390348,90.58471442895251,175.97359890601436,175.07706725642012,0.8965316495942375,0.39573368120187913,0.02523522320790006,0.012580351266316011,1.053124257184109
2022-01-11,1.4096636212192342,1.4358472151085353,1.357996297905601,1.3860804952162273,1270094.3899672707,ADA-USD,1.3333510616975957,1.3190847208229197,75.92898048914165,1.3526527935442636,1.3426694609562542,0.00998333258800943,0.006139723499284172,-0.013866598092037496,0.020191004447433398,1.03954654931725
2022-01-11,531.8768045203632,543.8393030649319,496.8602910935222,515.2988592067384,2153215.3622547165,BNB-USD,517.2927691039888,519.0336138543179,41.36339872011783,513.6379638826783,515.491601120011,-1.8536372373326913,-1.3048437135616615,0.032506606181503805,0.015195394580406392,0.9961454904913825
2022-01-11,44683.44283674823,45791.17631182984,43637.08775861457,45242.735558999215,2268318.024772864,BTC-USD,47313.31108319934,47251.879392035,32.58655872539748,47008.911017191225,47188.05365675557,-179.14263956434297,-35.42125555753384,-0.029570439807348525,0.016340423593805678,0.9562369346639243
2022-01-11,3656.2308307045905,3690.5643145457348,3576.1129503165284,3664.0192948035974,1546147.6205561408,ETH-USD,3673.4667497175355,3695.7662085627653,41.628188944881806,3665.8153740141624,3669.3359419208523,-3.5205679066898483,-3.729432202322959,-0.008220498730063475,0.01722612233038768,0.997428190982084
2022-01-11,187.2044863452681,195.22125964624908,177.0063341186859,181.0597210395739,6614265.3752878755,SOL-USD,174.93362839037832,173.58456702158637,79.77214843267123,176.9042366213892,175.8530193474026,1.0512172739865946,0.5391497459118271,-0.013737604695762573,0.013717674278670471,1.0350195254369545
2022-01-12,1.3148285621349352,1.340268284960858,1.298552892639386,1.3238681699497572,7389098.179550858,ADA-USD,1.3325608207186093,1.319540287406428,59.81057280905005,1.3475349819650375,1.3403594261152274,0.007175555849810111,0.006362176847045703,-0.04488363084336244,0.024646650438900842,0.9934767324435035
2022-01-12,494.51326057467656,503.7281539325383,488.087153283523,501.26546741057416,2179130.98990253,BNB-USD,515.9571606295376,517.3414094311042,34.34581994290093,511.43817462710666,513.7436964409892,-2.3055218138825353,-1.5197474026914728,-0.027233500609272654,0.016221143137663534,0.9715253622974481
2022-01-12,42994.451306426425,46443.5277705441,41597.039433657104,44591.38113571764,2788441.1338075516,BTC-USD,47086.483587575865,46998.49860571906,29.57061505759816,46579.082140676335,46869.01152330516,-289.9293826288267,-90.07892759372753,-0.014396884167894086,0.01585391485624645,0.9470102190320158
2022-01-12,3748.1332244656387,3791.4988968514526,3664.611130368561,3738.884221316766,8451324.590907812,ETH-USD,3678.9182056841382,3699.872685967908,48.98762939974208,3678.8067751898006,3677.881043875953,0.9257313138477912,-2.729698309069164,0.02043245968146068,0.017654388043516704,1.0162999045588936
2022-01-12,173.58913938671614,179.1274606932102,171.00413342342418,177.34424792559147,3584298.436913183,SOL-USD,175.1345133516461,173.94263186958685,67.84199106522469,176.98246918678106,176.03624027464429,0.9462289121367746,0.6265732785759045,-0.020520704951104696,0.015251309046164804,1.0126173564059788
2022-01-13,1.247746196923624,1.3366167440018848,1.2425495123693682,1.2986636039198463,7566833.875790971,ADA-USD,1.3299533425033196,1.3175520318362772,55.074002405436076,1.3390490541380056,1.3354747680658623,0.0035742860721432734,0.005772162299273596,-0.019038576953525177,0.024446109904085557,0.9764730554196902
2022-01-13,486.197952870814,499.3563509939024,477.3349174456817,497.1850071855731,9865087.730465017,BNB-USD,514.5131488261558,515.421752074387,32.731167424551856,508.9632832887939,511.80384898146696,-2.840565692673067,-1.7992784420952288,-0.008140317836135447,0.015571559613841853,0.9663212851214469
2022-01-13,43927.02056079958,46177.29850751703,43719.09880081035,45510.85498888483,8767930.83288034,BTC-USD,46965.28138767656,46856.81826125866,37.7088975396933,46393.597325728086,46709.90373027335,-316.3064045452629,-137.9565215471192,0.020619990449918912,0.016769124387978892,0.969031881512939
2022-01-13,3870.351747835483,4024.8954280602065,3697.347559876574,3751.2527240296176,4865031.073708324,ETH-USD,3684.482399403021,3704.7660229261664,50.02851408161945,3691.386144092537,3686.4765229716436,4.909621120893462,-1.1129529045029403,0.003308073205994022,0.016929597551985844,1.0181220365274142
2022-01-13,173.46419630629524,178.50331886898292,173.29436691328013,176.7371233878588,3452944.555554809,SOL-USD,175.25779104673936,174.20877391894606,66.22364415885369,176.93986783552808,176.11834860493659,0.8215192305914911,0.6678306150375544,-0.003423423904830636,0.014761888318365916,1.0084408934534894
2022-01-14,1.313783588190867,1.3472448405264483,1.31229825426929,1.3189285345343493,3011232.9310802054,ADA-USD,1.3291658562198219,1.3176831273313319,57.76331774279801,1.3356231720616396,1.3336164291274113,0.0020067429342283116,0.00498443375866744,0.01560444949202866,0.0237581427288854,0.9922979351015021
2022-01-14,512.5284728371414,521.7973530352684,512.0154476956121,515.5886198975898,8882971.492302563,BNB-USD,514.589968188401,515.4376442480253,44.499077111697616,510.091366578146,512.2289237970225,-2.137557218876509,-1.870046614592995,0.037015622848714624,0.018607360244163908,1.0019406746554047
2022-01-14,45810.83716455809,46461.447988651,45313.184366966736,46358.5220779874,3926649.898240723,BTC-USD,46921.94143698447,46809.36148189949,43.70581833454728,46387.62513092765,46670.43938901063,-282.8142580829808,-168.26086811105975,0.018625602382323914,0.017125806764112347,0.9879924116150707
2022-01-14,3575.5100216991423,3650.833685349007,3477.9073865427836,3647.5667806453316,3166413.2709715604,ETH-USD,3681.845569491758,3699.3184760422773,42.72097679476744,3683.9251055712325,3682.10649585264,1.8186097185925973,-0.49966781646631714,-0.027640351373848793,0.017879680372305543,0.9906897809265917
2022-01-14,177.13894291790547,179.850263336448,175.87100770955433,177.34052330723014,5707372.011533851,SOL-USD,175.4065576367744,174.5070357654493,67.00587883393747,177.0080866701477,176.25561336881992,0.7524733013277682,0.6855379281627083,0.0034141096550901473,0.014183114966082992,1.0110256178361388
2022-01-15,1.3304356108755755,1.3644769061597932,1.3095345787399475,1.3468398483768709,4780927.282651719,ADA-USD,1.330344122363625,1.3204599579070975,60.98039867043585,1.3375021573672383,1.3350468791768673,0.0024552781903710574,0.004460156270797137,0.021162112359920826,0.023360463705399605,1.0123995932600791
2022-01-15,485.43754185939264,493.2414705644381,475.82185740497613,489.8876650834548,7514157.071573069,BNB-USD,512.9431479814045,513.0043128990186,35.7622063186443,506.7069007024859,509.81214686294464,-3.105246160458762,-2.1260954409454413,-0.049847793031661314,0.021859092854616066,0.9550525570159569
2022-01-15,46992.78245833762,47368.168314352646,45468.127833513005,47111.872003515324,7847065.437552077,BTC-USD,46934.603474753196,46838.172007767665,48.14275438190782,46508.94888075985,46718.191584818494,-209.2427040586408,-176.7561359657704,0.01625051644788389,0.01713090192626031,1.0037769260979799
2022-01-15,3658.295727570765,3773.328364733972,3474.9677388004775,3630.999094051998,4110581.5201071054,ETH-USD,3678.455804462441,3692.811868233679,41.746622797771096,3675.059092580063,3676.5779268755737,-1.5188342955107146,-0.7109343941545121,-0.004542120155618501,0.017243351412036,0.9870987411747962
2022-01-15,170.92889089153823,173.38286816116755,163.28829500082344,170.25737455764624,8606011.717640448,SOL-USD,175.06327876483252,174.10230612661093,52.68337426308077,175.8772268231454,175.60675085888752,0.27047596425788356,0.5994982845463551,-0.03994094873235954,0.017723322520325237,0.9725476168326416
2022-01-16,1.3592637563419914,1.3614583050103164,1.342762654651989,1.3563981056033976,5055823.278260332,ADA-USD,1.3319724963161108,1.3238826386400784,63.519072511414706,1.340624861799405,1.3372803928572208,0.003344468942184209,0.004230556135809717,0.007096803111406036,0.022578645451197827,1.0183379231589553
2022-01-16,507.26319516844273,512.0613829441222,485.06707384316013,496.35270879905744,5140596.150621559,BNB-USD,511.9062455325079,511.4184458418794,35.780076381834675,504.99578885224986,508.40417907481765,-3.408390222567789,-2.3899821477346865,0.013196992242091365,0.021584249200979923,0.9696164349054367
2022-01-16,49240.77206753165,50029.816259210085,47568.924382554156,48389.772136156775,4847869.165226947,BTC-USD,47025.55151609092,46985.94344856663,54.92355909499497,46819.7697531684,46893.052642194925,-73.28288902652275,-155.46211311944634,0.02712480057141642,0.0179200512150113,1.029010199265798
2022-01-16,3504.2802826841967,3644.2788718061643,3402.7350994047397,3620.7046630470177,7900915.2070450215,ETH-USD,3674.8463581239766,3685.944515358759,43.90370518681909,3666.076594539244,3670.7331244912,-4.656529951956145,-1.5229085462704886,-0.0028351510805507685,0.016659889772200474,0.9852669500162182
2022-01-16,173.82413503471147,177.06555844037948,168.22825049995603,170.5904881909453,6969860.593070329,SOL-USD,174.7837293539646,173.76784727559516,48.759122760442324,175.00355158059338,175.0820085762066,-0.07845699561320885,0.45998014191978975,0.0019565298370454176,0.017124600726178246,0.9760089730404636
2022-01-17,1.3055211354616558,1.3638958675455408,1.3043066002518968,1.3291799306075114,8964016.49287724,ADA-USD,1.3318082277450167,1.3243871426369767,51.92989587361111,1.3387548369023008,1.336458125198598,0.002296711703702714,0.0038348773553470664,-0.02006650914908059,0.022661657928197916,0.9980265198226358
2022-01-17,502.8415640612757,510.0662348898607,488.3086335049834,489.4736870734505,5644457.401076135,BNB-USD,510.5866832702104,509.32846881631474,36.39162997426163,502.4595816619173,506.4825688191688,-4.022987157251521,-2.724106971803921,-0.013859140090624167,0.021048253724451335,0.9586495361345204
2022-01-17,48492.77309023883,49486.27472954029,48201.22437233028,48474.015892100084,4693446.307320667,BTC-USD,47110.755302914986,47127.66463366505,57.65043745582486,47090.06246300418,47053.53421840553,36.52824459864496,-116.17947520853966,0.0017409413647633265,0.017351267929712037,1.0289373536981001
2022-01-17,3420.328788744997,3557.640776675195,3398.0062240295833,3530.9428840600585,3254346.520747871,ETH-USD,3666.3814478849226,3671.182455235073,44.56530696655784,3643.996653751732,3656.5431943175577,-12.54654056582558,-3.778424657778075,-0.02479124572160485,0.017045719418513888,0.9630593363647428
2022-01-17,168.07878188563018,173.86477815196557,161.1838231567324,170.72001320952532,7811800.31762037,SOL-USD,174.5446872278211,173.4775773645409,47.528013735829234,174.3036501773178,174.63922795375356,-0.3355777764357697,0.2972031461614696,0.000759274564212653,0.016580867400767516,0.9780877087750961
2022-01-18,1.3138808887130642,1.4002722596311947,1.2966372378286273,1.347998048402403,7229676.5954210535,ADA-USD,1.3327076622259826,1.3266358003289223,52.3253098596042,1.340250833116493,1.33759824926566,0.0026525838508331123,0.0035940808502416158,0.01415769028824454,0.022139183533507814,1.0114731734571716
2022-01-18,503.62025327369935,515.0381192923302,493.7359327074681,499.51854313317955,5195712.071399804,BNB-USD,509.9717865959309,508.39419017982567,43.38551117482217,501.98358016560434,505.794535359326,-3.810955193721668,-2.94546423412387,0.020521748819199992,0.021231358548697607,0.9795023102502848
2022-01-18,47132.92088885881,48333.326176628914,46583.6151578262,48184.134150933336,2450991.58528604,BTC-USD,47170.38746113823,47228.280778166794,53.87189950482834,47267.135886367796,47165.23549843385,101.90038793394342,-71.76337321855772,-0.0059801470093174824,0.016922295803101384,1.0214911673267533
2022-01-18,3361.0710162303735,3452.5156588510663,3289.4862892168176,3424.811878432257,8790805.327354588,ETH-USD,3652.9609162486636,3647.718590777662,26.66775810587653,3608.52201443585,3633.6485488622357,-25.12653442638566,-8.126372272530086,-0.03005741217364777,0.017689187274240008,0.9375440791601187
2022-01-18,175.8461934858516,179.7310359199087,166.73321864970686,171.2118651869066,9104639.43216823,SOL-USD,174.35953044777028,173.26179525238524,43.49972671531756,173.80325065268278,174.30061055500468,-0.49735990232190375,0.1353753052486626,0.00288104463052985,0.016092528064399272,0.9819472715212056
2022-01-19,1.4097616936387016,1.4752474521434502,1.3517444425200245,1.3633720395710625,3742856.2110403003,ADA-USD,1.334321576823092,1.3301344897805545,55.73959269075609,1.3439632498813268,1.3400832155950586,0.0038800342862681525,0.0036521077938358785,0.011405054470872589,0.021587766626260427,1.0217717102477928
2022-01-19,500.3489272515309,507.1000403017333,491.9116075792111,492.0448367755069,2841629.253031179,BNB-USD,509.02826292117174,506.8371089032239,40.679629844654386,500.38778291967446,504.46886545919466,-4.081082539520196,-3.1759089536121494,-0.014961819656973296,0.02082175000287396,0.9666355929861307
2022-01-19,47769.950572584894,50912.09551270056,46684.06343128119,49066.29131976143,8266961.396476563,BTC-USD,47270.171874749976,47403.32940117581,51.43909067133701,47556.014185456384,47348.52478768192,207.48939777446503,-15.096158387643971,0.018308042354041376,0.016919780169546452,1.037996888392337
2022-01-19,3453.532650703876,3499.663745522384,3344.923731151394,3412.5338576149866,9636329.328483105,ETH-USD,3640.3068605311014,3625.3200447621693,28.14745109263788,3577.053512975069,3612.3298931203376,-35.27638014526838,-13.635772674590559,-0.00358502050713827,0.017193417033153247,0.9374302739734188
2022-01-19,165.78129602806524,166.22103445799857,162.254560207732,165.63306681970133,1984185.4001947572,SOL-USD,173.90024288839825,172.53524968736772,37.61646263271803,172.49141913156686,173.46493392050118,-0.9735147889343239,-0.08964560669247443,-0.03258418078160108,0.017435772544855913,0.9524602385173064
2022-01-20,1.4068263218693584,1.4334874154661033,1.380332786986589,1.3839597152267369,8574357.04120344,ADA-USD,1.3368034837432743,1.33526070172781,55.90999113078809,1.3503423642571049,1.3442211030051647,0.006121261251940124,0.004151698372675155,0.01510055587039294,0.021155146795837406,1.035275365494573
2022-01-20,504.6803460943448,520.4960653646971,489.5193911311836,494.9150222190093,9379257.366498064,BNB-USD,508.32260088606364,505.70167207615583,39.79196006462967,499.51492162657485,503.5678654251548,-4.0529437985799746,-3.3533618148029225,0.005833178663780858,0.02037165549965233,0.9736238785297301
2022-01-20,48564.76196927235,49638.079286327724,48057.29030376065,49388.90327412657,4843970.097636307,BTC-USD,47376.108444718804,47592.43167479017,54.216545156933826,47848.34524605808,47540.947987385276,307.39725867280504,50.15481755809002,0.006575022193193725,0.016501916156698663,1.0424854403513621
